customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-742057,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),41.07,86.75,No
CUST-981911,Female,0,No,No,36.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.53,1240.25,No
CUST-295474,Female,0,No,No,14.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),94.26,1327.01,No
CUST-997001,Male,0,Yes,No,49.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,112.51,5503.53,No
CUST-105528,Female,0,No,No,31.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,115.68,3603.19,No
CUST-940343,Male,0,No,No,7.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,101.15,709.89,Yes
CUST-196915,Male,0,No,No,72.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (auto),85.43,6144.32,No
CUST-495773,Female,0,Yes,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),35.58,180.24,No
CUST-545126,Male,0,No,No,28.0,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,83.59,2330.94,No
CUST-133540,Female,0,Yes,Yes,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.99,1802.65,No
CUST-372938,Female,1,No,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.9,1079.81,No
CUST-270129,Female,0,Yes,No,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,59.25,346.84,No
CUST-654321,Male,0,No,Yes,62.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,118.75,7377.6,No
CUST-252483,Male,0,No,No,46.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),20.07,914.4,No
CUST-615984,Female,0,No,Yes,1.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (auto),90.3,97.24,No
CUST-428294,Male,1,No,No,14.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (auto),98.19,1366.56,No
CUST-320600,Female,0,No,Yes,57.0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,82.26,4697.25,No
CUST-967191,Male,0,Yes,Yes,21.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),103.11,2172.62,Yes
CUST-691610,Male,0,No,No,,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (auto),114.75,6633.69,No
CUST-310113,Female,1,No,No,9.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,1077.11,Yes
CUST-436611,Female,1,Yes,Yes,39.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (auto),100.38,3919.12,No
CUST-966610,Female,0,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (auto),47.67,2053.66,No
CUST-840296,Female,0,No,No,16.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,99.62,1593.78,Yes
CUST-555675,Male,0,Yes,No,51.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (auto),118.75,6053.38,No
CUST-748696,Male,0,No,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.82,1580.54,No
CUST-841014,Male,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),43.27,864.31,No
CUST-686835,Female,0,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,110.58,1989.49,Yes
CUST-379083,Male,0,Yes,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,41.27,368.76,No
CUST-687618,Female,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,109.4,7866.53,No
CUST-548193,Male,0,No,No,20.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,112.56,2263.21,No
CUST-438048,Female,0,Yes,Yes,43.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (auto),118.75,5108.82,No
CUST-169657,Female,0,No,No,15.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,99.01,1479.95,No
CUST-326372,Female,0,Yes,Yes,38.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (auto),108.44,4103.62,No
CUST-638981,Male,0,Yes,No,1.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (auto),75.19,66.41,No
CUST-125667,Female,1,Yes,No,27.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (auto),118.75,3202.55,No
CUST-713814,Male,0,Yes,No,9.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,117.74,1071.25,Yes
CUST-922275,Male,0,No,No,38.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,64.32,2444.05,No
CUST-319416,Male,0,No,No,47.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,109.36,5135.9,No
CUST-770025,Male,0,No,Yes,12.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (auto),94.62,1141.63,Yes
CUST-309765,Female,0,No,Yes,67.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.06,1618.79,No
CUST-932787,Male,0,Yes,Yes,44.0,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (auto),75.91,3340.5,No
CUST-294592,Male,0,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),99.75,606.23,No
CUST-945179,Female,0,No,No,71.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (auto),80.74,5739.02,No
CUST-750199,Female,0,Yes,No,34.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (auto),107.35,3658.01,Yes
CUST-396112,Female,0,Yes,Yes,,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (auto),81.8,245.17,Yes
CUST-484085,Female,0,Yes,Yes,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (auto),36.53,2475.69,No
CUST-366659,Male,0,No,No,1.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.29,93.08,Yes
CUST-843381,Female,1,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (auto),118.75,4163.65,No
CUST-276281,Male,0,Yes,No,27.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,116.8,3167.69,Yes
CUST-627509,Male,0,No,Yes,43.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,,4296.56,No
CUST-256758,Male,0,No,Yes,17.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,118.75,2018.26,No
CUST-273802,Female,0,Yes,No,2.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.23,205.74,No
CUST-981841,Male,0,No,No,27.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,118.75,3199.69,Yes
CUST-192271,Female,0,Yes,No,31.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),101.33,3153.08,No
CUST-921621,Male,0,Yes,Yes,28.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,118.75,3341.83,No
CUST-143043,Male,0,Yes,Yes,12.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,117.2,1416.42,No
CUST-723102,Male,0,Yes,Yes,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.23,1052.99,No
CUST-182914,Male,1,Yes,Yes,38.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,118.75,4502.82,No
CUST-715826,Male,0,No,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,2385.02,Yes
CUST-964132,Female,1,Yes,Yes,31.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (auto),118.75,3686.51,No
CUST-467249,Female,0,No,No,56.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (auto),86.28,4824.05,No
CUST-729053,Male,0,Yes,No,36.0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,109.61,3939.52,No
CUST-842013,Female,0,Yes,Yes,10.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,118.75,1192.65,Yes
CUST-226009,Male,0,No,No,36.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.74,2753.25,No
CUST-738386,Male,0,No,No,48.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (auto),114.92,5520.21,No
CUST-974030,Male,0,Yes,No,13.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),112.39,1474.78,Yes
CUST-151238,Male,0,Yes,No,1.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.5,84.39,Yes
CUST-557876,Male,0,No,No,11.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,1324.59,Yes
CUST-528827,Female,0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,116.58,2454.38,No
CUST-992717,Male,0,No,Yes,3.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.52,59.54,No
CUST-233655,Female,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (auto),118.75,959.05,No
CUST-748469,Male,0,Yes,No,49.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,87.1,4278.81,No
CUST-301473,Female,0,No,No,60.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (auto),118.75,7117.43,No
CUST-563520,Female,1,Yes,No,11.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (auto),118.75,1304.78,Yes
CUST-218397,Male,0,No,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),34.03,1011.34,No
CUST-988902,Male,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,118.75,8534.01,No
CUST-134763,Female,0,No,No,42.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,102.05,4284.87,No
CUST-447762,Female,0,No,No,26.0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (auto),110.36,2873.72,Yes
CUST-288015,Female,0,No,No,37.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (auto),90.51,3346.0,No
CUST-878168,Male,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),116.28,119.18,Yes
CUST-106804,Female,0,Yes,Yes,3.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,353.11,No
CUST-412158,Male,1,Yes,No,41.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,118.75,4860.18,No
CUST-694425,Male,0,Yes,Yes,15.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,1784.67,Yes
CUST-925671,Female,0,No,No,24.0,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (auto),47.54,1130.76,No
CUST-616408,Male,0,Yes,Yes,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.38,652.75,No
CUST-388409,Female,0,No,No,20.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,2365.77,No
CUST-737952,Female,0,Yes,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (auto),118.75,3556.39,Yes
CUST-542968,Male,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (auto),34.22,471.4,No
CUST-866900,Female,0,Yes,No,36.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.66,2955.45,No
CUST-929531,Male,0,No,No,44.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (auto),112.05,4931.42,No
CUST-796361,Male,0,Yes,Yes,1.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,112.11,104.86,No
CUST-392980,Male,0,Yes,Yes,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),39.94,833.52,No
CUST-670799,Female,0,Yes,No,16.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.21,1691.12,Yes
CUST-191293,Male,0,No,No,35.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,3142.84,Yes
CUST-948635,Male,0,Yes,No,4.0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,82.72,337.54,No
CUST-239214,Female,0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.07,816.22,No
CUST-186726,Female,0,Yes,No,37.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (auto),94.19,3494.83,No
CUST-564663,Female,1,Yes,No,7.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.91,431.81,Yes
CUST-831669,Female,0,No,No,51.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (auto),79.67,4062.74,No
CUST-395141,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (auto),75.66,60.3,No
CUST-630542,Female,1,No,Yes,26.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.28,2131.65,No
CUST-462559,Female,1,Yes,No,32.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,95.52,3054.47,No
CUST-491419,Female,0,No,No,21.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (auto),77.29,1635.64,No
CUST-270920,Female,0,No,No,33.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (auto),118.75,3925.45,No
CUST-610843,Male,0,No,Yes,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.17,129.07,No
CUST-207602,Male,1,Yes,No,38.0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,76.0,2901.62,No
CUST-481325,Female,0,Yes,Yes,1.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),18.36,18.8,No
CUST-666355,Male,0,Yes,No,11.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (auto),118.75,1317.68,No
CUST-272275,Male,0,No,No,12.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (auto),94.99,1132.86,No
CUST-611928,Male,1,No,No,22.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,118.75,2617.18,No
CUST-403325,Female,0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,830.08,Yes
CUST-379860,Female,0,Yes,Yes,43.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,116.18,4997.95,No
CUST-131314,Female,0,Yes,Yes,2.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,112.0,216.24,Yes
CUST-347884,Female,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (auto),118.75,103.36,No
CUST-862078,Female,0,No,No,44.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (auto),99.61,4369.5,No
CUST-412301,Female,0,Yes,No,40.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,115.17,4620.17,No
CUST-755842,Male,0,Yes,Yes,52.0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (auto),85.0,4409.16,No
CUST-985203,Female,0,Yes,No,40.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (auto),117.96,4714.02,No
CUST-408673,Male,0,Yes,Yes,7.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.08,164.75,Yes
CUST-255525,Male,0,No,No,28.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,118.75,3334.43,No
CUST-727110,Male,0,Yes,Yes,5.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,118.75,608.95,Yes
CUST-234662,Female,0,No,No,53.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (auto),118.75,6308.33,No
CUST-159551,Female,1,No,No,18.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (auto),118.75,2123.48,Yes
CUST-451029,Female,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.13,346.93,No
CUST-439681,Female,1,Yes,No,21.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,80.15,1673.32,Yes
CUST-920660,Female,0,No,No,14.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.62,1178.08,Yes
CUST-138955,Male,0,No,No,3.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.47,249.2,Yes
CUST-699743,Female,0,Yes,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),50.08,763.39,No
CUST-362196,Female,0,No,No,72.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.17,6120.4,No
CUST-139855,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),51.33,3687.68,No
CUST-251984,Male,0,Yes,No,47.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (auto),96.26,4527.69,No
CUST-556376,Male,0,Yes,No,14.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,1655.15,Yes
CUST-151947,Female,0,No,Yes,28.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,104.7,2941.93,No
CUST-785930,Male,0,Yes,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.32,508.01,No
CUST-982538,Male,0,Yes,Yes,9.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,63.67,593.74,No
CUST-417895,Male,0,Yes,Yes,41.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (auto),110.46,4527.26,No
CUST-244177,Male,1,Yes,Yes,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (auto),40.95,1620.7,No
CUST-278567,Male,0,Yes,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.07,3362.5,No
CUST-875955,Female,0,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.68,926.59,No
CUST-250771,Female,0,Yes,Yes,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,58.29,1465.22,No
CUST-331543,Female,1,No,No,65.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (auto),97.25,6316.55,No
CUST-389306,Male,0,No,No,13.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (auto),60.32,770.07,Yes
CUST-126741,Male,0,No,No,3.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.33,302.4,Yes
CUST-591409,Male,0,No,Yes,48.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (auto),74.48,3586.66,No
CUST-207637,Male,0,Yes,No,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.71,2116.32,No
CUST-321515,Male,0,No,No,12.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,118.75,1409.96,Yes
CUST-553974,Female,0,Yes,Yes,34.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (auto),82.67,2816.2,No
